,acc:x_mean,acc:y_mean,acc:z_mean,acc:x_std,acc:y_std,acc:z_std,acc:x_med,acc:y_med,acc:z_med,acc:x_p25,acc:y_p25,acc:z_p25,acc:x_p75,acc:y_p75,acc:z_p75,gro:x_mean,gro:y_mean,gro:z_mean,gro:x_std,gro:y_std,gro:z_std,gro:x_med,gro:y_med,gro:z_med,gro:x_p25,gro:y_p25,gro:z_p25,gro:x_p75,gro:y_p75,gro:z_p75,gvt:x_mean,gvt:y_mean,gvt:z_mean,gvt:x_std,gvt:y_std,gvt:z_std,gvt:x_med,gvt:y_med,gvt:z_med,gvt:x_p25,gvt:y_p25,gvt:z_p25,gvt:x_p75,gvt:y_p75,gvt:z_p75,lac:x_mean,lac:y_mean,lac:z_mean,lac:x_std,lac:y_std,lac:z_std,lac:x_med,lac:y_med,lac:z_med,lac:x_p25,lac:y_p25,lac:z_p25,lac:x_p75,lac:y_p75,lac:z_p75,htr:x_mean,htr:x_std,htr:x_med,htr:x_p25,htr:x_p75,label:read,label:writeQA,label:write,label:type,label:rest,label:off
0,-4.966486033333333,-5.847226900000001,6.087447733333335,0.06758804734501862,0.0985951380442258,0.052640039598175634,-4.966486499999999,-5.8855324,6.0592510000000015,-5.0095797,-5.899897,6.0448856,-4.9138160000000015,-5.8472266,6.126285,0.070371028,-0.0267327675,-0.019476836,0.10501021058714838,0.04499145439761658,0.012585708745525618,0.070371028,-0.0267327675,-0.019476836,0.033244312000000005,-0.04263964875,-0.023926556,0.107497744,-0.01082588625,-0.015027116,-5.0290675,-5.7907805,6.111114499999999,,,,-5.0290675,-5.7907805,6.111114499999999,-5.0290675,-5.7907805,6.111114499999999,-5.0290675,-5.7907805,6.111114499999999,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,0,0,0,0,0
1,-4.9162099900000005,-5.59871943,6.391072630000001,0.08148528802211835,0.2564003706423177,0.1482203017972992,-4.91142165,-5.5479642999999985,6.4447005,-4.985638775,-5.867576625,6.3034487000000015,-4.869525325,-5.3827715,6.503356,0.2344377,-0.04117697766666667,-0.024070707,0.0780327947406454,0.020210713657822538,0.01829404739691649,0.27307507,-0.045990236,-0.028376276000000002,0.208849765,-0.052268383,-0.034102108,0.27934432,-0.0324922015,-0.0161920905,-4.949952099999999,-5.743825333333334,6.218119866666666,0.04117881389634735,0.07547455317743372,0.10167599015088748,-4.9466567,-5.75799,6.2085852999999975,-4.96966815,-5.784602,6.16506615,-4.92858835,-5.7101310000000005,6.2664063,0.018876234,-0.081890742,-0.019840081000000002,0.04657249683712312,0.08407247979396666,0.04817431292687799,0.033855915,-0.12671328,-0.047284603,0.00025653750000000086,-0.13038373,-0.0476527215,0.044985770999999994,-0.055809023,-0.0057497015000000035,,,,,,1,0,0,0,0,0
2,-4.885770900000001,-5.332153542857143,6.621521814285713,0.11901417402644356,0.15875503626585494,0.11029693284161686,-4.865933999999998,-5.306161,6.5811644,-4.98563865,-5.38037725,6.533282100000001,-4.81087,-5.258278350000001,6.71762755,0.3946395,-0.07821073,-0.082155906,0.06793853669369099,0.02203733638906934,0.03186007347036965,0.3946395,-0.07821073,-0.082155906,0.3706196,-0.086002105,-0.09342014300000001,0.4186594,-0.070419355,-0.07089166899999999,-4.84525165,-5.4559991499999985,6.5509976499999985,0.0232689749805399,0.10056409002424907,0.1009644538837542,-4.84525165,-5.4559991499999985,6.5509976499999985,-4.853478474999998,-5.491553925,6.5153013249999985,-4.837024825,-5.420444374999999,6.586693974999998,-0.124806405,-0.0291690825,-0.0345613955,0.061090681279442685,0.02970577295942868,0.09689358145460174,-0.124806405,-0.0291690825,-0.0345613955,-0.1464052225,-0.03967165925,-0.06881844975,-0.1032075875,-0.01866650575,-0.00030434124999999257,,,,,,1,0,0,0,0,0
3,-4.801293283333334,-5.270249183333334,6.904367166666668,0.08208643006491152,0.06817068074010801,0.09258708225556407,-4.7797465,-5.258279,6.91633765,-4.8384015,-5.2977815,6.8708494999999985,-4.749820025,-5.243914025000001,6.965416800000001,0.5216111400000001,-0.120413825,-0.009844400500000001,0.26108078003468616,0.005802546530688055,0.014664546820778354,0.5216111400000001,-0.120413825,-0.009844400500000001,0.4293051450000001,-0.122465335,-0.01502910075,0.613917135,-0.118362315,-0.004659700249999999,-4.7596811500000005,-5.09631365,6.892597900000001,0.039508672159983285,0.19809645972415815,0.1737539552284196,-4.7596811500000005,-5.09631365,6.892597900000001,-4.773649575,-5.166351325,6.831166600000001,-4.745712725,-5.026275975,6.9540292,-0.024427890499999997,-0.163145298,-0.13574409699999998,0.0261364407635688,0.2654661318408117,0.06332749761621423,-0.024427890499999997,-0.163145298,-0.13574409699999998,-0.03366851775,-0.257001749,-0.1581337485,-0.01518726325,-0.06928884699999999,-0.11335444550000001,,,,,,1,0,0,0,0,0
4,-5.085507085714285,-3.5099022857142863,7.264508071428572,0.17127271694382,1.0578033029725429,0.24361391931137424,-5.124497,-3.4483397000000005,7.2227820000000005,-5.2011080000000005,-4.3365504999999995,7.115048000000002,-5.002397500000002,-2.61040515,7.4574039999999995,1.5578419,-0.2738349,0.07558119,,,,1.5578419,-0.2738349,0.07558119,1.5578419,-0.2738349,0.07558119,1.5578419,-0.2738349,0.07558119,-4.5759935,-3.96062815,7.703751549999999,0.1031025326580292,0.5226146316683498,0.32992888232315354,-4.5759935,-3.96062815,7.703751549999999,-4.61244575,-4.145400325,7.587104074999999,-4.53954125,-3.775855975,7.820399024999999,-0.45812273,-0.914247275,-0.7060377500000001,0.3564261250289291,0.02898455444820996,0.2739724114580244,-0.45812273,-0.914247275,-0.7060377500000001,-0.5841383950000001,-0.9244948625,-0.8029016250000001,-0.33210706500000003,-0.9039996875,-0.6091738750000001,,,,,,1,0,0,0,0,0
5,-3.537807825000001,-1.67191837375,8.3438193125,0.8152155598215584,0.7739972084567787,0.5457670021499852,-3.5683327000000005,-1.8131702,8.374344500000001,-4.285365275000002,-2.313536875,8.052337125000001,-3.041630775,-1.029102815,8.690365250000001,1.3880813333333333,-0.7749844800000001,0.11874745,0.2481413551988127,0.21690746820816287,0.04548598211711274,1.2828467,-0.7716048000000001,0.13544282,1.24637295,-0.88258342,0.10135788,1.4771724,-0.6656957000000001,0.144484705,-3.8112915999999997,-2.3125647666666667,8.7058815,0.4519319121292938,0.6450971605888866,0.3684802607898416,-3.8522667999999998,-2.3000974999999997,8.720089999999999,-4.046803700000001,-2.6319513500000005,8.52529625,-3.5962671000000004,-1.98694455,8.893571000000001,-0.682566,-0.137509025,-0.8685288333333334,0.13135065382787395,0.2576937949964052,0.2523738991207754,-0.6649971,-0.07737398,-0.8078747,-0.7434069999999999,-0.24866354,-0.97678875,-0.61294055,0.0037130125000000014,-0.72994185,,,,,,1,0,0,0,0,0
6,-1.6188522428571426,-0.4550321742857144,9.439033857142856,0.6777198500543269,0.4336904111400861,0.3789685618106184,-1.5525016,-0.42219883,9.516328999999999,-1.9834393,-0.7238552650000001,9.1308785,-1.08565225,-0.16363617,9.722222,1.08088072,-1.03938748,0.2489022733333333,0.1903217914108449,0.05748657507101286,0.09107614209824344,1.054929,-1.0207102,0.2582173,0.97989773,-1.0623002000000001,0.205871945,1.16888785,-1.00713612,0.296590115,-3.0534232000000006,-1.35723685,9.2088175,0.40565895792806056,0.4476760206836247,0.200486692776603,-3.0534232000000006,-1.35723685,9.2088175,-3.1968452999999997,-1.515514225,9.13793475,-2.9100011,-1.198959475,9.27970025,-0.2653526075,-0.10827644999999997,-0.4949536250000001,0.4179445033805064,0.4407773455050124,0.2221098413685924,-0.2653526075,-0.10827644999999997,-0.4949536250000001,-0.41311830375,-0.264114775,-0.5734813125,-0.11758691124999998,0.04756187500000003,-0.4164259375,,,,,,1,0,0,0,0,0
7,-0.7515044457142857,0.6613018428571429,9.901437142857144,0.0802035868170628,0.4384336114712597,0.07549851352715194,-0.7576607,0.5593816,9.918538,-0.7816017,0.396582935,9.8586855,-0.7097787600000001,0.8921613749999999,9.923326,0.564240565,-0.64359305,0.26195999,0.12607238025692402,0.18544377382431848,0.10137562233487987,0.564240565,-0.64359305,0.26195999,0.5196672474999999,-0.709157325,0.226118295,0.6088138825,-0.5780287749999999,0.297801685,-2.2510646333333333,-0.58292349,9.510916000000002,0.4962264329053052,0.4364211586837378,0.14818481183643542,-2.2099278,-0.5365441,9.539325999999999,-2.4882534,-0.7886131,9.4449545,-1.99330745,-0.354044185,9.591082499999999,0.538267275,0.17028829833333334,0.03627237133333333,0.4534529262694007,0.11852057458325965,0.3524168000530307,0.6827482,0.2034002000000001,0.08481216400000001,0.3564634925,0.12106664750000005,-0.126543043,0.7923115199999999,0.23606590000000005,0.223357682,,,,,,1,0,0,0,0,0
8,-0.7071185988888888,1.131837297777778,9.725413888888891,0.06583168955945637,0.21322416229529528,0.19061285072395104,-0.72893155,1.1387535,9.707857,-0.74808425,1.0908716999999999,9.578576,-0.67147315,1.2919758999999995,9.83235,0.34079343,-0.3986357,0.0952988,0.18992958853348785,0.16097823274865455,0.13431889288435933,0.34079343,-0.3986357,0.0952988,0.27364318,-0.4555501,0.0478099,0.40794368,-0.34172129999999995,0.14278770000000002,-1.5212539000000005,0.05685441,9.684255666666667,0.23735349123162264,0.2108642088888707,0.03753613677955365,-1.4795726999999999,0.0979836,9.693897999999999,-1.6281298999999998,-0.036780335,9.6683685,-1.3935373000000002,0.17105375,9.704964,0.7189475499999999,0.5728043933333333,0.3221705733333333,0.1830795795439843,0.3692973019133088,0.04253785726009401,0.71925175,0.46592903,0.32731342,0.6274839050000001,0.367330315,0.30230426,0.8105632949999999,0.72484079,0.34460831000000003,,,,,,1,0,0,0,0,0
9,-0.5475784925000001,0.8652278,9.5827655,0.08699840123421905,0.34209356121454304,0.09208275100147724,-0.5134626,0.808367965,9.583364,-0.59725603,0.62402233,9.489994,-0.499098,1.1279801999999999,9.66117225,0.02686322666666667,-0.1672542966666667,-0.14346128000000002,0.18207480452856525,0.11039863101648516,0.12980265977248387,0.03165869,-0.15118510000000002,-0.1786956,-0.06295162500000001,-0.217996,-0.21535242,0.11907581,-0.108477995,-0.08918730000000001,-1.2186479,0.24546967333333336,9.727256333333333,0.0821164539558913,0.03766260718382936,0.010676340774503586,-1.2028886,0.2441239,9.728458,-1.25519525,0.226310945,9.722244,-1.1742209,0.26395551500000003,9.732869500000001,0.5248779533333333,0.9526650166666668,0.10401407733333334,0.01657447258824651,0.046379714527213685,0.1992500127131088,0.5331196,0.9748870000000001,0.04036045,0.5194589000000001,0.93712125,-0.0076355939999999956,0.53441783,0.979319775,0.183836935,,,,,,1,0,0,0,0,0
