,acc:x_mean,acc:y_mean,acc:z_mean,acc:x_std,acc:y_std,acc:z_std,acc:x_med,acc:y_med,acc:z_med,acc:x_p25,acc:y_p25,acc:z_p25,acc:x_p75,acc:y_p75,acc:z_p75,gro:x_mean,gro:y_mean,gro:z_mean,gro:x_std,gro:y_std,gro:z_std,gro:x_med,gro:y_med,gro:z_med,gro:x_p25,gro:y_p25,gro:z_p25,gro:x_p75,gro:y_p75,gro:z_p75,gvt:x_mean,gvt:y_mean,gvt:z_mean,gvt:x_std,gvt:y_std,gvt:z_std,gvt:x_med,gvt:y_med,gvt:z_med,gvt:x_p25,gvt:y_p25,gvt:z_p25,gvt:x_p75,gvt:y_p75,gvt:z_p75,lac:x_mean,lac:y_mean,lac:z_mean,lac:x_std,lac:y_std,lac:z_std,lac:x_med,lac:y_med,lac:z_med,lac:x_p25,lac:y_p25,lac:z_p25,lac:x_p75,lac:y_p75,lac:z_p75,htr:x_mean,htr:x_std,htr:x_med,htr:x_p25,htr:x_p75,label:read,label:writeQA,label:write,label:type,label:rest,label:off
0,-1.60038352,-5.74708154,7.640529000000001,0.05410874456164174,0.10369527083477832,0.10628296510229238,-1.6157057,-5.799751799999999,7.644359599999999,-1.6252822,-5.8189044,7.56296,-1.5869766,-5.713564,7.7161827,-0.008310320999999999,-0.055691339999999985,-0.022139847999999997,0.052859846623559865,0.0023686097270762,0.02922905924522225,-0.008310320999999999,-0.055691339999999985,-0.022139847999999997,-0.026999099,-0.056528769999999985,-0.032473881,0.010378456999999994,-0.05485391,-0.011805814999999996,-1.7530637999999998,-5.8167543,7.6982164000000015,,,,-1.7530637999999998,-5.8167543,7.6982164000000015,-1.7530637999999998,-5.8167543,7.6982164000000015,-1.7530637999999998,-5.8167543,7.6982164000000015,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1,0,0,0
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.7530637999999998,-5.8167543,7.6982164000000015,,,,-1.7530637999999998,-5.8167543,7.6982164000000015,-1.7530637999999998,-5.8167543,7.6982164000000015,-1.7530637999999998,-5.8167543,7.6982164000000015,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1,0,0,0
2,-1.55944445,-5.532809674999998,7.774837825,0.08622084497712834,0.1573743660632477,0.032090214928995886,-1.5319123,-5.5196422,7.766458500000001,-1.5857795499999998,-5.63815,7.7497,-1.5055771999999998,-5.414301875,7.791596324999999,,,,,,,,,,,,,,,,-1.6845778000000002,-5.837834,7.6975503,,,,-1.6845778000000002,-5.837834,7.6975503,-1.6845778000000002,-5.837834,7.6975503,-1.6845778000000002,-5.837834,7.6975503,0.01304853,-0.05273056,-0.054099083,,,,0.01304853,-0.05273056,-0.054099083,0.01304853,-0.05273056,-0.054099083,0.01304853,-0.05273056,-0.054099083,,,,,,0,0,1,0,0,0
3,-1.55944445,-5.532809674999998,7.774837825,0.08622084497712834,0.1573743660632477,0.032090214928995886,-1.5319123,-5.5196422,7.766458500000001,-1.5857795499999998,-5.63815,7.7497,-1.5055771999999998,-5.414301875,7.791596324999999,0.16526036,-0.031849144,-0.080922692,0.038690705177641824,0.03274811473472621,0.015789117424762158,0.16526036,-0.031849144,-0.080922692,0.15158113,-0.043427351,-0.086504988,0.17893958999999998,-0.020270937,-0.07534039599999999,-1.6559112500000002,-5.79860525,7.733104449999999,0.04054062379644655,0.05547783028494313,0.050281161128647466,-1.6559112500000002,-5.79860525,7.733104449999999,-1.6702445250000002,-5.818219625,7.715327374999998,-1.641577975,-5.778990875,7.750881525,0.0221479535,-0.035204172,-0.0082769395,0.012868528123476459,0.02478605560901307,0.06480229679470616,0.0221479535,-0.035204172,-0.0082769395,0.01759824175,-0.043967365999999994,-0.03118801125,0.02669766525,-0.026440978,0.014634132249999994,,,,,,0,0,1,0,0,0
4,-1.5454788666666666,-5.8268847500000005,7.753690233333335,0.07284781049485754,0.1948430221512154,0.11181922803038286,-1.5414887,-5.8739686,7.74251765,-1.5726119749999998,-5.960156325,7.69702985,-1.499591975,-5.7231407,7.8454642250000015,0.15996981333333335,-0.049288075999999986,-0.090672393,0.02885229602073521,0.03806006512397565,0.020243965108018413,0.14938872,-0.055005558,-0.092087284,0.14364531,-0.069585749,-0.10112953949999999,0.17100377,-0.031849144,-0.080922692,-1.5764715333333337,-5.689931266666666,7.829648866666666,0.04954545434793527,0.06336157837020262,0.05608326655120305,-1.5739173,-5.6751513,7.841289999999999,-1.600581,-5.7172639,7.8049743000000005,-1.55108495,-5.6552086500000005,7.860143999999999,-0.02173853,-0.02379592133333333,0.0026540766666666715,0.0961116726590766,0.0641211862564328,0.0611262060347901,0.031247377000000007,-0.017677784,0.037545204,-0.050717116500000006,-0.054217337,-0.015190837999999996,0.03373301,0.009684563000000005,0.037944555000000005,,,,,,0,0,1,0,0,0
5,-1.542087225,-5.8135176875,7.764064550000001,0.06253205248685903,0.16664499597420032,0.0966490848661578,-1.5414887,-5.8189044,7.778428999999999,-1.55705035,-5.917062375,7.706606150000002,-1.5079713,-5.74109625,7.822719825,0.172215545,-0.07075702099999999,-0.0723582025,0.03228200550091722,0.018963075106562283,0.05347649535554955,0.172215545,-0.07075702099999999,-0.0723582025,0.1608021325,-0.0774614805,-0.09126499875,0.1836289575,-0.06405256150000001,-0.05345140625,-1.5320087333333332,-5.6352363,7.878097933333333,0.0401624492961189,0.03992985828412143,0.03636625472073539,-1.5282526,-5.6352660000000006,7.878997999999998,-1.55108495,-5.6552086500000005,7.860143999999999,-1.51105445,-5.6152788000000005,7.8965019,-0.03713850233333334,-0.12159712666666668,-0.03919347133333333,0.08660823609425414,0.17610130665076293,0.06789506983188975,-0.01495254,-0.09075689,-0.06792688,-0.07381707500000001,-0.200919145,-0.07796216,0.010633051499999996,-0.026854989999999995,-0.01479148699999999,,,,,,0,0,1,0,0,0
6,-1.5327103333333334,-5.721544333333332,7.789601333333333,0.01681560576646978,0.09063916313786942,0.01539183693823929,-1.5343064,-5.761446,7.783217,-1.5414887,-5.7734165,7.780823,-1.52473,-5.689623,7.7951875,0.19504237,-0.05734810200000001,-0.03454461,,,,0.19504237,-0.05734810200000001,-0.03454461,0.19504237,-0.05734810200000001,-0.03454461,0.19504237,-0.05734810200000001,-0.03454461,-1.4938563,-5.5952916,7.914005800000001,,,,-1.4938563,-5.5952916,7.914005800000001,-1.4938563,-5.5952916,7.914005800000001,-1.4938563,-5.5952916,7.914005800000001,-0.01495254,-0.3110814,-0.08799744,,,,-0.01495254,-0.3110814,-0.08799744,-0.01495254,-0.3110814,-0.08799744,-0.01495254,-0.3110814,-0.08799744,,,,,,0,0,1,0,0,0
7,-1.5406907,-5.4406367666666675,7.858232233333332,0.0387025144618536,0.15567160485895756,0.07314093040947363,-1.5343064,-5.3783903,7.8741927,-1.5582473999999997,-5.498095149999998,7.82631085,-1.51994185,-5.35205515,7.898133850000002,,,,,,,,,,,,,,,,-1.4684587,-5.4860783,7.9948087,,,,-1.4684587,-5.4860783,7.9948087,-1.4684587,-5.4860783,7.9948087,-1.4684587,-5.4860783,7.9948087,-0.07868445,-0.3556676,-0.1136837,,,,-0.07868445,-0.3556676,-0.1136837,-0.07868445,-0.3556676,-0.1136837,-0.07868445,-0.3556676,-0.1136837,,,,,,0,0,1,0,0,0
8,-1.348763775,-5.182074075,8.044173925,0.2274730075317709,0.19908007261875574,0.16980677375443254,-1.33080805,-5.184468,8.0537505,-1.524730075,-5.338887574999998,7.910104425,-1.15484175,-5.0276545000000015,8.18782,,,,,,,,,,,,,,,,-1.4684587,-5.4860783,7.9948087,,,,-1.4684587,-5.4860783,7.9948087,-1.4684587,-5.4860783,7.9948087,-1.4684587,-5.4860783,7.9948087,-0.07868445,-0.3556676,-0.1136837,,,,-0.07868445,-0.3556676,-0.1136837,-0.07868445,-0.3556676,-0.1136837,-0.07868445,-0.3556676,-0.1136837,,,,,,0,0,1,0,0,0
9,-1.2150932333333333,-5.089502333333333,8.185425666666667,0.1064589050350572,0.13764176615523835,0.009576500004350584,-1.1560388,-5.043216,8.185426,-1.24701455,-5.1437685,8.1806375,-1.1536447,-5.012093,8.190214000000001,0.33181888,-0.07768579,-0.0032982040000000003,,,,0.33181888,-0.07768579,-0.0032982040000000003,0.33181888,-0.07768579,-0.0032982040000000003,0.33181888,-0.07768579,-0.0032982040000000003,-1.427353,-5.401932,8.059292,,,,-1.427353,-5.401932,8.059292,-1.427353,-5.401932,8.059292,-1.427353,-5.401932,8.059292,-0.12522137,-0.08368015,-0.13396072,,,,-0.12522137,-0.08368015,-0.13396072,-0.12522137,-0.08368015,-0.13396072,-0.12522137,-0.08368015,-0.13396072,,,,,,0,0,1,0,0,0
