,acc:x_mean,acc:y_mean,acc:z_mean,acc:x_std,acc:y_std,acc:z_std,acc:x_med,acc:y_med,acc:z_med,acc:x_p25,acc:y_p25,acc:z_p25,acc:x_p75,acc:y_p75,acc:z_p75,gro:x_mean,gro:y_mean,gro:z_mean,gro:x_std,gro:y_std,gro:z_std,gro:x_med,gro:y_med,gro:z_med,gro:x_p25,gro:y_p25,gro:z_p25,gro:x_p75,gro:y_p75,gro:z_p75,gvt:x_mean,gvt:y_mean,gvt:z_mean,gvt:x_std,gvt:y_std,gvt:z_std,gvt:x_med,gvt:y_med,gvt:z_med,gvt:x_p25,gvt:y_p25,gvt:z_p25,gvt:x_p75,gvt:y_p75,gvt:z_p75,lac:x_mean,lac:y_mean,lac:z_mean,lac:x_std,lac:y_std,lac:z_std,lac:x_med,lac:y_med,lac:z_med,lac:x_p25,lac:y_p25,lac:z_p25,lac:x_p75,lac:y_p75,lac:z_p75,htr:x_mean,htr:x_std,htr:x_med,htr:x_p25,htr:x_p75,label:read,label:writeQA,label:write,label:type,label:rest,label:off
0,-0.18667207229638025,-5.188398557239824,8.214915126696836,0.035326605557673925,0.0994578433806544,0.06093678358981455,-0.187534665,-5.18613635,8.2152245,-0.2101259325,-5.276634,8.162228749999999,-0.161447365,-5.096151875,8.272470499999999,-0.002209798310657598,-0.0010100174807256238,-0.0015018360362811785,0.00781905899742587,0.00644812078056986,0.004261677064879891,-0.002261135,-0.0007440000000000001,-0.00149576,-0.007433224,-0.0052324120000000005,-0.00410472,0.002881221,0.003526803,0.001442977,-0.1694286127682926,-5.276726167073173,8.264013027439034,0.031821806162035934,0.045978777501001294,0.028810144207210682,-0.175008655,-5.265619999999999,8.271158999999999,-0.1923232225,-5.3163425,8.23928525,-0.145655015,-5.237825849999999,8.288422749999999,-0.0060455788635437905,0.009934364959266813,0.0059416156211812635,0.015793587789180663,0.02342211673754325,0.01655718819229372,-0.006297424,0.009093761,0.005964279,-0.015952736000000002,-0.004359007,-0.0050168035,0.004135214,0.024398088,0.016486645,60.786866399999994,2.4167080794738385,60.817795,58.93572975000001,63.54364375,1,0,0,0,0,0
1,-0.3411208142765959,-4.845408877446807,8.414228151063828,0.08179775404134461,0.0897400448066386,0.054298617052610784,-0.348948575,-4.8273778,8.42341875,-0.3854564175,-4.9003742500000005,8.378844500000001,-0.3038593875,-4.784327125,8.44919675,-0.0019167776178343925,-0.0007084747664543526,-0.0010745567430997876,0.0108307277930786,0.012900984405153077,0.007113758289013054,-0.002203791,-0.000655,-0.001336106,-0.006606211999999999,-0.004968733499999999,-0.004932628499999999,0.003292651,0.0040655865,0.0018849614999999998,-0.30832122112727256,-4.970030436848486,8.44582530484848,0.09775805057918356,0.1567393258106502,0.08992069402480983,-0.3392862,-4.8800383,8.498196,-0.3703256,-5.135748,8.352105,-0.20792022,-4.8511419999999985,8.515232000000001,-0.005279062826612899,0.007833414056451616,0.004292667733870968,0.02983983615712413,0.035234688865912224,0.03558246989626751,-0.004029036,0.006433964,0.004992962,-0.018016919,-0.01284170125,-0.011108398500000002,0.00748519575,0.029068947,0.01827740675,58.552365545454556,0.7337604267327804,58.938637,58.47429,58.957962,1,0,0,0,0,0
2,-0.434220255,-4.7112418,8.491469500000001,0.01757641890966555,0.018018777840909037,0.03328280908366931,-0.434220255,-4.7112418,8.491469500000001,-0.4404344575,-4.7176124,8.47970225,-0.4280060525,-4.7048712,8.50323675,0.0012197389999999998,0.009757646000000002,0.00626477,0.004482064214801925,0.0012681281298070786,0.0003191597167563598,0.0012197389999999998,0.009757646000000002,0.00626477,-0.00036491,0.009309295,0.00615193,0.002804388,0.010205997,0.006377610000000001,-0.3797619434677417,-4.8467577983870935,8.516471808467731,0.051980115383741116,0.04035528472357259,0.02225056306105441,-0.360861895,-4.8546315,8.5127795,-0.421130575,-4.8722929750000015,8.502430375000001,-0.34546702500000004,-4.8379229499999985,8.52273575,-0.0043476583715596345,0.00473357353669725,0.002505046142201837,0.03617060268288013,0.0389807979950818,0.04372179623101815,-0.0026890334999999997,0.0059349535,0.0033206940000000003,-0.01668125425,-0.016055941749999997,-0.0143043995,0.0083376545,0.02481091025,0.0171129705,,,,,,1,0,0,0,0,0
3,-1.0191371034106729,-4.376984646635728,8.448674602088168,1.4089529845398652,0.8260719123812504,0.5956679837120763,-0.44642782,-4.6246753,8.5278015,-0.49001649,-4.66358825,8.504934,-0.42268998,-4.5724077,8.5477635,0.0010352072962962922,0.02697680278703704,-0.008522246962962964,0.22228626045850786,0.11899539668984285,0.18565994017883733,-0.001509027,-9.17e-05,0.0008475000000000001,-0.00809883025,-0.0053653915,-0.003772631,0.00501902975,0.006208787249999999,0.0050483995,-1.2672976978181814,-4.2728543101010095,8.516754038989903,1.6185819357341484,0.8678066269387306,0.6377306557828636,-0.45413908,-4.6541824,8.615627,-1.1621907,-4.6805746500000005,8.602920000000001,-0.42784036,-4.026804499999999,8.6291255,0.006502748595141705,-0.017362293825910945,-0.0014047060971659909,0.22880601528947506,0.2521635719755206,0.236622849899535,-0.001605034,0.004454613,0.002052307,-0.017543390250000002,-0.02500897625,-0.015535831750000001,0.01558809,0.034490467000000004,0.021509170249999997,61.521603344827575,1.1545340137292954,61.30396999999999,60.00796999999999,62.4967,1,0,0,0,0,0
4,-4.85966275,-5.82892085,6.4845723,0.2961644524192881,0.3015830104343689,0.1886225131719968,-4.8912675000000005,-5.89833595,6.413382299999999,-5.053397625,-5.95729675,6.36594,-4.697532625,-5.76996005,6.532014599999999,0.06464758,0.11311766,-0.1321026585,0.16614680389268682,0.08317982394556868,0.14610961177006546,0.13471034999999998,0.103105755,-0.1019036115,0.05029343,0.0631965425,-0.207003455,0.1490645,0.15302687250000002,-0.027002815,-1.6767444092690065,-4.103895999415201,8.45484138421053,1.8485893599676413,1.0042299627815041,0.7884214094929507,-0.73308861,-4.6360218,8.620656499999999,-1.39758805,-4.67455565,8.098114749999999,-0.43388438,-3.0036280250000003,8.7767725,0.012179088119047624,-0.032811487418367334,-0.0049372384591836686,0.29654141837186115,0.32528308672961376,0.3065737252877668,-0.001939252,0.001791477,-8.7e-05,-0.026103094249999997,-0.0505737075,-0.029584646000000003,0.029263942999999997,0.04850810775,0.033193111250000004,,,,,,1,0,0,0,0,0
5,-4.6339795499999985,-5.11392315,7.039954849999999,0.12447038034667132,0.13331628617931454,0.07748454895038741,-4.6339795499999985,-5.11392315,7.039954849999999,-4.677986475,-5.161057574999999,7.012559925,-4.589972625,-5.066788725,7.0673497749999985,-0.411588123,0.14617917,-0.169903912,0.7499297575822603,0.0762324749729405,0.0817628957015296,-0.411588123,0.14617917,-0.169903912,-0.6767283315000001,0.11922692,-0.19881146100000002,-0.14644791450000005,0.17313141999999998,-0.140996363,-4.53348815,-5.33895025,6.86392065,0.0026914605412299924,0.009598621001217292,0.005688886186680782,-4.53348815,-5.33895025,6.86392065,-4.534439725,-5.342343875,6.861909324999999,-4.532536575,-5.335556625,6.8659319750000005,-0.026137352000000003,0.24537587,0.18709588,0.01603603345589825,0.07142744397847231,0.13741119811770872,-0.026137352000000003,0.24537587,0.18709588,-0.031806946,0.220122455,0.138513685,-0.020467758,0.270629285,0.235678075,,,,,,1,0,0,0,0,0
6,-4.7219934,-5.208192,6.9851649999999985,,,,-4.7219934,-5.208192,6.9851649999999985,-4.7219934,-5.208192,6.9851649999999985,-4.7219934,-5.208192,6.9851649999999985,-0.94186854,0.20008367,-0.22771901,,,,-0.94186854,0.20008367,-0.22771901,-0.94186854,0.20008367,-0.22771901,-0.94186854,0.20008367,-0.22771901,-4.5353913,-5.332163,6.8679433,,,,-4.5353913,-5.332163,6.8679433,-4.5353913,-5.332163,6.8679433,-4.5353913,-5.332163,6.8679433,-0.03747654,0.2958827,0.28426027,,,,-0.03747654,0.2958827,0.28426027,-0.03747654,0.2958827,0.28426027,-0.03747654,0.2958827,0.28426027,62.532856,,62.532856,62.532856,62.532856,1,0,0,0,0,0
7,-3.3554018792418585,-5.31020704906977,5.792578904651164,3.2609804869855705,3.0694975095705246,1.893668736508576,-2.19355145,-4.4823822999999985,6.2694993,-6.908423875,-8.80950025,4.20678785,0.01333491125,-2.56276635,6.602690774999999,-0.008084072327906961,-0.011891354774418588,0.020970935811627886,0.6478000206490792,0.34355009753863874,0.3682660456985555,0.0021936915,0.0004125,0.0042990045,-0.090240765,-0.01985183675,-0.01004567325,0.08513414999999999,0.02827988375,0.0315534945,-4.131008214206421,-4.515862301376148,6.301566189908263,3.259265827546588,2.5180155571188725,1.4432176579385836,-6.647185499999999,-2.91647135,6.4497638,-6.926924025,-5.469356875,5.940600175,-0.2639131,-2.6092661500000003,6.651618449999999,0.04594344878571431,0.012839542267346954,-0.04530036377755101,0.3564439466456425,0.44642496917685975,0.3460725882680697,0.00185746,0.0076135395,-0.0048959255,-0.02025890375,-0.05950290025,-0.0717222715,0.02734637225,0.0791321975,0.050979256749999986,64.20670520689656,0.8035189279313575,64.318115,63.92679,64.945206,1,0,0,0,0,0
8,-7.081028133333334,-2.407437633333333,6.295578066666668,0.011987640170330818,0.012315925763958678,0.009562967696449723,-7.075744,-2.4135146,6.2993627,-7.085247000000002,-2.4145243,6.29203235,-7.0741672000000015,-2.40338945,6.301016099999999,-0.004736227666666665,-0.002580617666666666,-0.0037807413333333342,0.0016812837797214163,0.0015661050005106086,0.0010539989200071948,-0.003900676,-0.0021931520000000003,-0.003394787,-0.0052861390000000005,-0.0032486184999999997,-0.004184050999999999,-0.0037685405,-0.0017188840000000002,-0.0031844545000000004,-4.974546807515552,-3.7757321988888894,6.5066524691111125,2.9995693741599982,2.074265852063838,1.2508511346828979,-6.751975850000001,-2.6913779,6.4374823,-7.10587615,-4.855185125,6.275383925,-0.633448375,-2.37953415,6.650801325,-0.003452301,-0.005439837833333333,-0.0019965124999999986,0.013502299426873114,0.009296868405686238,0.009539353728310673,-0.003929376500000001,-0.005736351,-1e-05,-0.013899088,-0.01036292325,-0.008756153749999999,0.0070906875000000015,-0.0011707545,0.0040301085,,,,,,1,0,0,0,0,0
9,-7.066309700000001,-2.4252945500000003,6.324113400000001,0.026811084979536253,0.004402658951702127,0.0325778236228267,-7.066309700000001,-2.4252945500000003,6.324113400000001,-7.07578885,-2.426851125,6.3125954,-7.056830550000001,-2.423737975,6.3356314000000005,-0.0047242435,-0.0032993445000000002,-0.0028569875,0.0027539808015025267,0.001420917641765525,0.0001656531985217912,-0.0047242435,-0.0032993445000000002,-0.0028569875,-0.00569792275,-0.00380171475,-0.00291555475,-0.00375056425,-0.0027969742499999997,-0.00279842025,-7.102781500000002,-2.415798725,6.315430525000001,0.005108466435894459,0.011215646776824744,0.005138534815408784,-7.1021573500000015,-2.41124845,6.31386805,-7.106335025000001,-2.417388825,6.312966775,-7.0986038250000005,-2.4096583500000004,6.3163317999999995,-0.0011748077499999993,-0.009025871750000001,-0.004810213999999999,0.010648397696045678,0.010783329614650766,0.008945592861291455,0.000879526,-0.005736351,-0.0058341025,-0.00397813325,-0.01124995925,-0.011987686000000001,0.0036828515,-0.0035122635,0.0013433695,,,,,,1,0,0,0,0,0
